id,tG2_LSUB,tG2_LCA,tG2_LDG
100206,0.5825702358880531,0.1685595558879885,-0.1851346860532728
100307,0.7628358814987883,-0.035992545782906823,-0.586732601093928
100408,0.14523619583120762,0.610358258581525,0.011799640563344076
100610,0.539489330543552,0.33658433296824863,0.47524801882710355
101006,0.7294225141177089,0.449561211840936,0.3360614659664213
101107,0.4272351752167563,0.4583326233575449,0.10056099133752083
101309,-0.26703078153589954,0.14543259661074845,-0.49206077854528363
101915,0.4795542414211538,-0.1555396988408531,-0.6103048276032932
102008,0.6253745476441283,-0.605940520228667,0.6433759354878383
102311,0.059753818883471234,-0.37094882948166147,0.2985873013600225
102513,0.7544294351608117,0.010098612705014842,0.35101122613533864
102816,0.7440899305556075,0.383628307940296,-0.32714025208091435
103414,0.7996684662682755,0.3038831726365403,-0.348099205088541
103515,0.31015472989307513,0.15137043173778347,-0.5855621631337644
103818,0.5631381834618227,-0.03526927452808716,-0.05044149853934642
104012,0.6495992416575286,0.46672534559414974,0.08752866082598698
104416,0.05312445228494855,0.4741871142492201,0.5534579834656286
104820,0.8673218166045394,0.5390671328889383,0.03440935695858103
105014,0.32498029195945505,-0.142648549167406,-0.7586351185240985
105115,0.44749005215407167,0.35099603923112593,-0.02346886100908642
105216,0.554515565564363,-0.11238365460848644,0.5574011702862302
105923,0.44715608614903807,-0.4778460098387797,0.23502002328250732
106016,0.14286533893920433,0.7465484072760695,-0.4576320646632307
106319,0.778280139634355,0.4210625059219596,0.07549294906402547
106521,0.8410041049413843,0.4538366009842852,0.3332872256018567
107018,0.8240011899375704,0.11105385534175174,-0.8354282370163117
107321,0.5076052103847815,0.5614729064427243,-0.11563434777635213
107725,0.4800382653728018,-0.35787538064011587,0.36321142194274036
108222,0.8805863737526682,-0.24171564702660842,0.2752918303196581
108323,0.8340194576077911,-0.22397451042563804,0.13189114111501618
108525,0.013877965938661446,0.02929609673721296,-0.04846259975730477
108828,-0.19031750587448798,-0.23095106865494977,-0.3608709352129024
109123,0.33656089657403765,-0.04966074448853498,-0.4342462838090758
109830,0.49132508594904245,-0.02893702366435571,-0.15936463416138902
110007,0.5049713270683929,0.21508561265771514,0.0024115954048701494
110411,0.788213849403918,0.7306942741381532,-0.19860897405477057
111009,0.702193071522776,0.4691051413006611,-0.4418123567859065
111413,0.7867987337303297,0.5208636022278808,-0.34811812225865935
112314,0.495209324295377,0.15433687590097211,0.3866573718517681
112516,0.7778831202002185,0.16870854823613257,0.3545430592812433
112920,0.017770555440212613,0.4177783813039185,-0.26531318123636205
113215,0.7126793400495408,-0.03863958788250021,0.35360725269064364
113619,0.7389856629051055,-0.17932617444126212,-0.2214016392057797
113922,0.9168486930874193,0.22438061788363295,-0.401197417880267
114217,0.6233918805613059,-0.5206648038344913,0.14079588968719423
114318,0.8854953425207684,0.4169257463384315,0.6738939971351903
114419,0.02068936792823005,0.17858897100729032,0.22683456896298304
114621,0.4632268950002708,0.2032414437289739,0.7680904021016439
114823,0.41129831299302044,-0.3537572999100571,0.5693317697941611
115017,0.5275042950190274,0.15852684363862096,-0.7575742826522879
115219,0.7886527885044256,0.4459509673220958,-0.02992134963081408
115320,0.6694464474340363,0.40947270205262515,0.28744858319876987
115825,0.21714604193720907,0.14480267918871167,-0.09532680032111562
116524,0.3782419840117718,-0.11048041034375033,-0.5068030565472496
116726,0.05817743929966815,-0.08011039898934888,-0.4880226552823552
117122,0.9013486373448267,0.32124059976639996,-0.49909488046649647
117324,0.8370250744141922,0.21708810516793742,-0.19989913745441687
117930,0.8164791017016795,0.13112933412311673,-0.47543064288733394
118023,0.6229091633033759,0.45239879808367317,0.29418178157769115
118124,0.5582823873907017,0.5546712093472543,-0.07531697445075586
118225,0.5273488088945386,0.3741570512674918,-0.5502711926390764
118528,0.7929418443617912,-0.1765774201532706,0.4545408041731444
118730,0.376974076764841,0.19990719004893576,-0.5394425245738262
118932,0.060405751224900765,-0.004252141341115793,-0.3721933857562655
119126,0.08988533189264732,0.2900452674085574,0.10826193013555
119732,0.32721814167666397,-0.3894190963193578,0.6469419542039776
119833,0.83750779252589,-0.0907324563103549,-0.21083545328328293
120111,0.590546786225552,0.6098546375945296,-0.52824739192871
120212,0.8408038181432443,-0.10057220640563991,-0.23565685580700196
120515,0.2750733009198545,0.5354871671321287,-0.37265386118644994
121416,0.46638771214412744,0.2539850954721941,0.44140212906266274
121921,0.6897786348159549,-0.049786749588291525,0.2884447496468167
122317,0.12472638833220573,0.05088754622321999,-0.3207355746321394
122822,0.36491707221319736,0.1407604507033966,0.6709072212616657
123420,0.8309073564079007,-0.1939875127135705,0.34675747814415325
123521,0.868762401737553,0.34656832178785774,0.4654134788345707
123824,0.16717111046018565,-0.31685069139110245,0.12629359653109185
123925,0.858997314790207,-0.013391607124055358,-0.16733612300820097
124624,-0.09464454830907787,0.4706233460326881,0.13111529787610132
124826,0.19284650104183104,0.491504024227325,-0.4242561034043193
125525,0.7009235616042551,0.1155726726633035,-0.3728263312885238
126325,0.6054260307419876,0.3109919233132114,0.6630775029464127
126628,0.6279619056426915,0.15776191142517015,0.6601220180002279
127327,0.7263622613802967,0.4268744073358856,-0.5464987848048346
127630,0.8236432369232689,-0.25433350646651476,0.15139102558814016
127933,0.8461297350214136,0.5215163635388388,0.3298583267921524
128026,-0.3035675000274777,0.3429082914287498,0.4793161714020539
128127,0.3279520016963231,0.1730565070952218,0.46468828321882377
128632,0.6532362658398067,-0.3923896180467337,0.39008668361907217
129028,0.6227578260070044,0.2603212662139127,-0.5760116328311871
129129,0.4078566513036421,-0.4157209259294954,-0.2860563115208971
129331,-0.5547234102190781,0.4992829484880422,-0.05745578904438084
129634,0.7584746210782498,0.4051685300392428,-0.7763615372518566
130013,0.8618417112306097,0.5073203374796842,-0.08315899831737955
130316,0.2128331783583401,0.11059820811646015,0.37937930442459084
130417,0.7679144609972174,-0.44050424412044964,-0.4446227570443151
130821,0.6962290514609495,-0.19949171401803692,-0.2673338563497137
130922,0.28313292380910815,0.2929534432947621,0.35611756070975836
131419,0.7283719436757023,-0.21392871360787036,0.6011400676787741
131722,0.6482342571197163,0.1258630968343029,-0.09091579181086462
131823,-0.10481151502079308,-0.3119089308240619,0.18932647064860458
132017,0.5841036076099453,-0.14669871599926976,0.6282171177471234
132118,0.5993334939678907,-0.047804927796843415,0.21423171333790048
133625,0.8176396222982949,0.36351723691481863,-0.6448599863981634
133827,-0.3466505190373772,-0.39912033660725543,-0.7290095546852017
133928,0.5549561047975677,0.13738608413833397,-0.31930426650687316
134021,0.747318847901226,0.2909917844033615,0.1276773985369007
134223,0.3821467482681261,0.2456540977877627,-0.08369404011624551
134324,0.8379205111142348,0.6772083451491977,0.2821257173075672
134425,0.5474733026659896,-0.4102995130886242,0.1629265616708044
135528,0.43327103190972105,0.07165199624014626,-0.6963569838606564
135730,0.8042849526696954,0.06647080201820788,0.4451637978948819
135932,0.045378072715153,0.18086696470040736,0.40687922549151095
136227,0.685745975381973,0.48603330595188,0.1771395314603354
136732,0.26018161191412537,-0.1925099728100581,-0.48080174406958576
136833,0.8811695022767455,-0.10703832080947098,-0.49912709692140617
137027,0.2815663841176743,0.4430754484852018,-0.11766689570789565
137128,0.8365296510980851,0.5607492771342557,-0.7875114982919638
137229,0.7559783714616226,0.39666393714045756,-0.3807069930788347
137633,0.5475129595814117,0.20556581848594768,0.49806455956738693
138231,0.12868984174761705,0.13040831075028012,-0.10497192918201514
138534,0.8424999781327764,0.3370338254484869,0.2078344964260173
138837,0.13101646665751876,0.38626580074676686,0.5699256037781883
139233,0.23540467956170275,-0.5125917909829288,0.17591042359139783
139839,0.8077842076538775,0.1518829827826653,-0.25417442397930595
140319,-0.010339546412829047,0.03976730180239682,-0.40639736316390823
140824,0.09924730351622474,0.05904187231162141,0.14682332871196196
140925,-0.1438966514990504,0.1082103982054618,0.6660937332678709
141119,0.7291190985629499,0.11391532776070072,0.33121238592963687
141422,0.7322366631124326,-0.4303861679442753,0.2741284531714927
141826,0.5228873474318252,-0.30439665335441113,0.2619594874775577
142828,0.7252125207852893,0.425377025632527,0.0898265862172803
143325,0.2252883564231879,-0.1634622617903418,-0.460100579771397
143426,0.4910865834809601,-0.6486982110567578,-0.4522613808312959
144125,0.23919018899688635,0.4298852575696195,-0.5571285318850268
144226,0.7736482804814779,0.5494547260801764,0.4197443800818971
144428,0.2085918185449851,-0.06865901418999307,0.01253412460038076
144731,0.4470538282482617,-0.19943035032783712,-0.11068410475477924
144832,0.8441928948795424,0.15930561055905523,-0.011990984991898464
145834,0.6694938371074071,0.41839949739268667,-0.39066602671794115
146129,0.6964339221561374,0.09244706461638436,0.46180719734148434
146331,0.7671523768608398,-0.1195099045001721,-0.31471579320932386
146432,0.3650143487097578,0.7190025995335343,0.08994134093907069
146533,0.6145166771927298,-0.20688350360129165,-0.5737397652488956
146937,0.8378342835872017,-0.19795347335413382,0.5769222831405816
147030,0.9462309626890033,0.34870386302287526,-0.75053482690561
148133,0.46562791081008403,0.3213833401998836,-0.22619462140244964
148335,0.4525702667192272,-0.20972779952204085,0.38678109067516364
148436,-0.002933346113312127,0.26483162486574374,0.3755849881917539
148941,0.43775560098409416,0.2738622016216954,-0.834528961709071
149337,0.7657648752146107,0.21594685478514164,0.3223665775513491
149539,0.49007990638665117,0.20139561603690642,0.18500996317223156
149741,-0.02316949080597514,0.3443232066243048,-0.4900440071053298
149842,0.5058516568935779,0.5713650138655659,-0.086385566810308
150423,0.6253058137234014,0.513545438522651,-0.23786779719820716
150726,-0.26808534267309914,-0.330054396150237,-0.22429669568756727
150928,0.8334048635948734,0.08715822747298443,-0.5382904554670561
151223,-0.015935634690237448,-0.6824294245685818,-0.13408882950089535
151425,0.12739902054311675,-0.6004090959553724,-0.16675706367517773
151526,0.7080609134737619,0.2465555833492576,-0.5637305761289813
151627,0.32976446096552714,0.5391174155191247,-0.05956341745858608
151728,-0.12860723754356135,0.5004271777330314,0.01562099351839787
151829,0.5949608075804618,0.44080976343337513,0.05205718960278495
152831,0.7938458863522531,0.19591227999584832,0.014213013303799142
153025,0.2234418121279928,0.4215375404896188,-0.10231608863976413
153227,-0.010169302792019164,0.4480268150876238,-0.49432869562828463
153429,-0.04157461736618835,0.5717075112522766,-0.40616033314164335
153631,0.8791555867811949,0.5619547949640046,-0.08132048103207183
153732,0.7996021650736217,0.7962821696997859,-0.3755886422805125
153833,0.8490525628400469,-0.23666807474918652,-0.2889790583156646
154229,0.8439558013507604,0.39661412287679765,0.007454404495519137
154431,0.655905664257437,0.3767133376195452,-0.5505401481885652
154532,0.6068778413707282,0.1912013662804735,0.21449899500843994
154734,0.5742498371532871,-0.21997653205926476,-0.005108002341824869
154936,0.7025992681128077,0.1996955808573288,0.10468759483726653
155635,0.8006564192195815,0.1817107991170383,-0.17700681077478964
156031,0.43428588771204957,0.3165010785438189,0.3027125263315333
156233,-0.3342085545037606,0.07329827217745295,-0.02320843154074511
156334,-0.10384791836297205,-0.09316422157327697,-0.6531309092276386
156536,0.33622746346713545,0.7560359518341906,-0.01685975750030582
156637,0.816753357634373,0.39243505355205077,0.5415380553216471
157336,-0.4072561732696572,-0.3505170776721286,-0.39384393349000923
157437,0.4640681513794189,0.8130262219172735,-0.8956594799100226
157942,0.5094246527765567,-0.19248010995206813,-0.5999897481944564
158035,0.5562999381196998,-0.06666632612841211,0.5103693462120001
158136,0.6549436279118759,0.6114492328385523,0.27144859099592356
158540,0.4881029716030079,0.05929230857458624,-0.2810669139835835
158843,0.8145686235827019,0.1374567676641894,0.018548451937006244
159138,0.19421742290022315,0.737675719348784,-0.12377932208967188
159239,0.44181393983930134,0.47996828908653,0.5113909196021198
159441,0.08613601227855358,0.20265923321833915,0.20527230094088908
159744,0.28588191218637643,0.0644818104290423,0.38941488653758694
159946,0.5112005987623509,0.0007033303547782904,-0.5607405470990121
160123,0.7820362604702333,-0.15467345134555344,0.3729722531930729
160729,0.7272695234721215,0.5229383809684232,0.24952713245817898
160830,0.6928125935890259,0.5836955955834968,-0.6167635111426901
161630,0.6353288035405331,0.4386352942157564,-0.13205361893219758
161731,0.7122524663748664,0.5859260055401484,-0.3883990938425347
162026,-0.2283978275749536,-0.11975254309578251,-0.08959602663752972
162228,0.6985572556896659,0.685970012662712,-0.49282449088792746
162329,-0.04038969996882036,0.11514852272409573,0.6381149273982849
162733,0.4574136801219529,-0.0023764885842219013,0.12405420413818324
163129,0.5348064993964552,0.05269569196162822,0.4258252379695551
163331,0.7585408307912671,0.45227140128763055,0.14420025962712257
163836,0.8513391154386154,-0.13183573474468951,-0.13070761786791119
164030,-0.001916153172504674,0.48738171168850997,0.16737303404309795
164131,0.7891841713539451,0.11974941848104693,0.29293174379997294
164636,0.685500493397105,0.26114819361398833,0.284159115795673
164939,0.6078006179860542,0.4599802038471507,-0.234343940201341
165032,-0.2947814475869608,-0.45113436315226074,0.7617673839604006
165638,0.18281984215099462,-0.37630154751036177,0.5188813613025645
165840,0.04091504193249679,0.04277166095567213,0.38923520719902804
166640,0.3406935584301754,-0.3107269200512752,0.7097819673427797
167036,0.03000171113172677,0.38668755331561255,-0.09955491297610737
167743,-0.012554468698610561,0.6633263544566588,0.7605412482721552
168240,0.7573297951530933,0.4185574724079215,-0.29492138493030384
168341,0.37619061418269417,0.49858949424617455,-0.6060970951257314
168745,0.32709328797421894,0.33921698734345596,0.4688128356369247
169343,0.5294512092549228,0.3223486359785373,-0.17531344093396625
169444,0.5377401903453725,0.2750963447489553,-0.05296442817376127
169747,0.1520559001624144,-0.3042359554917,-0.5191995540448091
169949,0.22897147202390222,-0.09808804209235794,-0.152950309185445
170631,-0.16995965520410522,0.20538461057478302,-0.5833335431691673
171532,0.280548241899361,0.5438853332692176,-0.831861269921795
171633,0.7186269740084501,0.38417344145577614,-0.6127689934983636
172029,0.42467731600198577,0.3034115893003565,-0.2846981599359917
172130,0.8118753238941918,0.27373095359041866,-0.34285912026786347
172332,0.0666519530817758,0.14426420251829702,-0.26995386842541935
172433,0.627814661757866,0.5511312856655739,0.8449814504547434
172534,0.6101474249134865,-0.04687692378829929,0.17044051580943897
172938,0.37806591630435005,-0.3865632863979129,0.08519464881294546
173334,0.477562604373234,-0.3096665421272821,-0.18154884350030082
173435,-0.09596854398931969,-0.7308688065457345,-0.007417060908501385
173536,0.6647647018242588,-0.5700720581793141,-0.5018493190783231
173637,-0.2644880352795868,-0.06572273557067324,-0.9103674421640254
173738,0.161160205831324,0.13875971279584687,0.44273730894897223
173839,-0.043957743663783744,0.6108229621463004,0.04144202811636519
173940,0.39174543614857144,0.47458596172999534,0.25339586984177265
174437,-0.015235913624194896,0.41396582864822734,-0.1458517585429432
174841,0.7187184341048056,0.337787992642967,0.3165165834210802
175237,0.6855695048146616,0.32953252071577377,0.2718851682845726
175338,0.27308372627406563,0.6847191054558113,0.35786910199644384
175439,0.9350050339833111,-0.09407407850730118,0.6115109852501811
175540,0.5713671065325944,-0.17205794238742766,0.07998404145479879
175742,0.8886046031646004,0.5939083757643658,0.15390934522547356
176037,-0.0031975075714108228,-0.16788881797938965,0.3036251795825589
176441,0.7393009031063114,0.765043100955935,-0.395661770610829
176542,0.695977155372259,0.20014472912289555,-0.21639673938948856
176744,0.37070304129111564,0.6801174650771211,-0.537810636225664
177241,0.2087689228627702,0.3511283586600114,0.05158667614620328
177645,-0.24025827979797007,-0.18695251013177178,0.25004205735922563
177746,0.13386824785619894,-0.42232617349300056,-0.3290095999891746
178142,0.6637282617627359,-0.5368844990229229,0.35413386996676616
178243,-0.25655376739244995,0.16784263341739372,-0.6181521818423674
178647,0.7933657699827048,0.0035750055722574693,0.1588578434946637
178748,-0.0592530576749137,0.538480446670025,0.5772056993532534
178950,-0.17822830247923618,0.3577454303899014,0.541840842228855
179245,0.08610416456604686,0.2694341715601733,-0.022551382663366197
179346,0.0635638641758679,-0.17120184830918217,-0.5512710947129609
180432,0.12700542904742984,0.4006639310815901,-0.011261174882188047
180735,-0.43458952871880513,0.2844653486159931,0.32249696950007695
180937,0.31416615316809915,-0.3347384505275539,-0.11009592410384536
181232,0.5088596477888743,0.25585040116182267,-0.1307001956613215
181636,0.3199314285515487,-0.4381013674773539,0.5482513144414616
182032,0.6498904036515025,-0.14396481660739785,-0.2648233469900316
182436,0.8603773428964723,0.04510342359058996,-0.8856903077293611
182739,0.35156981668570586,-0.17945156590215144,0.09084062372841528
182840,0.7440707112632277,-0.6583499763727438,0.3704409092849906
183034,0.8232497479323264,0.6950874037238413,0.39587988172848854
183337,0.5288469892067269,0.30909488350388903,0.1868159412969919
185139,-0.19600631983274494,0.6166701452028802,-0.12845966087081118
185341,0.24569107028870976,0.35518928761202007,-0.34783775077175355
185442,-0.35984650003430974,-0.5927909241543887,-0.3520984817449829
185846,0.7616265685976211,-0.6024960333668414,-0.14103939314723163
185947,0.898716037629012,0.5555388250445911,-0.8066126065944086
186141,0.4841743752319555,-0.04315347052332338,0.4323865852856996
186444,0.6997600148201266,-0.08278423345755503,0.5301834815659063
187143,0.3575071251197048,-0.008154210107353212,-0.15610177540800985
187345,-0.17239477508251777,-0.015587144272196774,0.3862019410847353
187547,-0.24878143901428637,-0.5497847580789657,-0.05528551089769951
187850,0.49226582982869094,-0.23457347157422126,0.34190324791216414
188347,0.727875297239871,-0.3996297543827686,0.8162170870806814
188448,0.7723441764087575,-0.4784258680789809,0.3889066042353081
188549,0.1781111858426636,-0.05660519805850519,0.3969591424216219
189349,0.35531213706272446,0.23921551817665254,0.04431871706831259
189450,0.40376230999807183,0.24725074569562588,-0.2560824908250854
190031,0.7245795126771917,0.47124250557350356,-0.06485744600720125
191033,0.79729097492112,0.3066043614699429,0.04981601211428091
191336,0.6643697831972722,-0.029264160135999105,-0.5303316898159229
191437,0.8347783817783131,0.28928600146118766,0.8176436977855477
191841,0.551803150374899,0.16478973984877687,-0.04482434700354618
191942,0.3153676649451358,0.2746102960375024,0.5897986338080666
192136,-0.13880168528360307,0.07133892671255301,-0.03182115369227844
192439,0.691790865865962,0.5084158094720047,0.39277783624756846
192540,0.7349687434467395,0.3121546070536445,-0.267736587330557
192641,0.7520502231827483,0.5493285848707036,-0.18330349530106982
192843,0.7229205034756008,-0.07626353431660576,0.09428912664078126
193239,0.7066487373734538,0.3766155067546334,0.27862011273412796
194140,-0.11856518913169214,0.0697053801267768,0.3559695196830824
194645,0.9180963773534241,0.035284423738408316,-0.733643251494873
194746,0.8698107974129428,0.0220302112653172,0.0314516106494775
194847,-0.04497231447458997,0.3409068631518143,-0.015467237515378885
195445,0.042225043094553966,0.11559455160773018,0.06814385776524662
195950,0.5676818366177787,-0.20732512357300747,0.26776416875443165
196144,0.42672462798490707,0.15235158851187347,-0.7101291213795669
196346,0.5669747659579798,-0.04027709349857944,0.1550673205249905
196750,0.09792668066258084,0.21789788153939985,-0.2753935332838219
197550,0.7426498744167076,-0.09121780963322229,0.5944897266209621
198249,0.3002627815864718,0.4909900677395238,-0.09209067403843443
198350,0.529216682696396,0.13549824611870953,0.3701596637354361
198451,0.5192475530806762,0.09797742531028819,-0.8310852493482546
198653,0.003607488249990482,0.3989259391104457,0.6832500307874383
198855,0.7742018457896684,0.2248987395875674,-0.5375080980109657
199150,0.18207394709084132,-0.3674941214554356,-0.6127359697249101
199453,0.8152447306632777,0.2001690905704493,-0.11182659568516737
200008,0.6259707242486824,0.054640808928441406,0.1949165209066477
200109,0.32009791696024725,0.19752487348252018,0.3535959180182274
200311,0.778418384746911,0.3526757466078427,-0.3226912855504247
200614,0.8185467253518902,-0.31033811521925453,-0.11613093487025353
200917,0.5294895924321817,0.7511452891248042,-0.4267534569541618
201111,0.6492356939795347,-0.2425706772287135,-0.0018421328192272431
201414,0.3991892666281479,0.5207134990898701,-0.09442286688574067
201818,0.7071890980614877,0.5501783359308912,-0.40198071950554237
202113,0.3154453042664423,-0.058123013888373584,-0.37131424785915157
202719,0.7450088765928273,-0.5485435843546145,-0.20728517711538316
203418,0.7149898219064604,-0.017344479690056876,0.36842545796590126
203923,0.18590760305203252,0.39092036020121146,-0.17588560269554554
204016,0.36539080107468686,0.26257123087677814,-0.6925566519877276
204319,0.36232682469946,-0.10858844763288794,-0.2743051202030732
204420,0.6035859941354524,-0.40073041330297976,0.36160292152820706
204622,0.36570720944649926,0.577313047864854,0.03352090048916529
205119,0.6047367719556094,0.21118740157575117,-0.2630826634877916
205220,0.3561970910377046,0.0016351251750510633,0.7701347092579848
205725,0.6176587615212005,0.20410557667700666,-0.3903689508506736
206222,0.2896500447383299,0.2952915326901101,0.008234158383301916
207426,0.8227202632265762,0.0009787975751882096,-0.8385315474839379
208024,0.5165849420538215,-0.07859961879002828,-0.24829042176225807
208125,0.6594729610615888,0.32587974390481156,0.3759328914801588
208226,0.4031834185328964,0.14163779531455983,-0.5912921943147402
208327,0.67267425362377,-0.5193278917756987,0.22696870114125622
209127,0.6359602867333811,0.39907818726061095,0.318705923120969
209228,0.2397335200954398,-0.5069527343318279,-0.011715869103797225
209329,0.3191332027833157,0.2778768545615615,-0.2366376049031828
209834,0.8774610670505729,0.7097459258041983,0.027550525299807185
209935,0.8298197836175785,-0.04879621920062925,0.06316670855655096
210011,0.4899891645372228,0.38104246692179444,0.7013918022449467
210415,0.454179956923539,-0.10026699288881108,-0.07651259197866753
210617,0.8483020383677031,0.656864350360717,-0.08753193207634656
211114,0.8808536173427927,0.2851522823730783,-0.02379271613272027
211215,0.8593711178679859,0.7330557188993064,0.6292599333372774
211316,0.35960209300813417,-0.4539860855309945,0.2817342488236161
211417,0.7500799736507158,0.06065576582384366,0.07394277994639088
211922,0.8300671694913517,0.34218986585913,-0.03375807956003819
212015,0.6600223838478767,-0.07683376243976311,0.08490903043969447
